"","bigram","bigram_position","word"
"36468","co","1","consolation"
"36469","on","2","consolation"
"36470","ns","3","consolation"
"36471","so","4","consolation"
"36472","ol","5","consolation"
"36473","la","6","consolation"
"36474","at","7","consolation"
"36475","ti","8","consolation"
"36476","io","9","consolation"
"36477","on","10","consolation"
"36478","fi","1","finals"
"36479","in","2","finals"
"36480","na","3","finals"
"36481","al","4","finals"
"36482","ls","5","finals"
"36483","fl","1","flee"
"36484","le","2","flee"
"36485","ee","3","flee"
"36486","ha","1","hangover"
"36487","an","2","hangover"
"36488","ng","3","hangover"
"36489","go","4","hangover"
"36490","ov","5","hangover"
"36491","ve","6","hangover"
"36492","er","7","hangover"
"36493","ho","1","hound"
"36494","ou","2","hound"
"36495","un","3","hound"
"36496","nd","4","hound"
"36497","hu","1","hunted"
"36498","un","2","hunted"
"36499","nt","3","hunted"
"36500","te","4","hunted"
"36501","ed","5","hunted"
"36502","in","1","indication"
"36503","nd","2","indication"
"36504","di","3","indication"
"36505","ic","4","indication"
"36506","ca","5","indication"
"36507","at","6","indication"
"36508","ti","7","indication"
"36509","io","8","indication"
"36510","on","9","indication"
"36511","je","1","jen"
"36512","en","2","jen"
"36513","ke","1","kenny"
"36514","en","2","kenny"
"36515","nn","3","kenny"
"36516","ny","4","kenny"
"36517","ki","1","kin"
"36518","in","2","kin"
"36519","na","1","naval"
"36520","av","2","naval"
"36521","va","3","naval"
"36522","al","4","naval"
"36523","nu","1","numerous"
"36524","um","2","numerous"
"36525","me","3","numerous"
"36526","er","4","numerous"
"36527","ro","5","numerous"
"36528","ou","6","numerous"
"36529","us","7","numerous"
"36530","or","1","orderly"
"36531","rd","2","orderly"
"36532","de","3","orderly"
"36533","er","4","orderly"
"36534","rl","5","orderly"
"36535","ly","6","orderly"
"36536","ov","1","overreacting"
"36537","ve","2","overreacting"
"36538","er","3","overreacting"
"36539","rr","4","overreacting"
"36540","re","5","overreacting"
"36541","ea","6","overreacting"
"36542","ac","7","overreacting"
"36543","ct","8","overreacting"
"36544","ti","9","overreacting"
"36545","in","10","overreacting"
"36546","ng","11","overreacting"
"36547","re","1","rehearse"
"36548","eh","2","rehearse"
"36549","he","3","rehearse"
"36550","ea","4","rehearse"
"36551","ar","5","rehearse"
"36552","rs","6","rehearse"
"36553","se","7","rehearse"
"36554","se","1","sentenced"
"36555","en","2","sentenced"
"36556","nt","3","sentenced"
"36557","te","4","sentenced"
"36558","en","5","sentenced"
"36559","nc","6","sentenced"
"36560","ce","7","sentenced"
"36561","ed","8","sentenced"
"36562","sh","1","shoved"
"36563","ho","2","shoved"
"36564","ov","3","shoved"
"36565","ve","4","shoved"
"36566","ed","5","shoved"
"36567","si","1","simpler"
"36568","im","2","simpler"
"36569","mp","3","simpler"
"36570","pl","4","simpler"
"36571","le","5","simpler"
"36572","er","6","simpler"
"36573","sl","1","slit"
"36574","li","2","slit"
"36575","it","3","slit"
"36576","wh","1","whiz"
"36577","hi","2","whiz"
"36578","iz","3","whiz"
"36579","ap","1","apartments"
"36580","pa","2","apartments"
"36581","ar","3","apartments"
"36582","rt","4","apartments"
"36583","tm","5","apartments"
"36584","me","6","apartments"
"36585","en","7","apartments"
"36586","nt","8","apartments"
"36587","ts","9","apartments"
"36588","as","1","assembly"
"36589","ss","2","assembly"
"36590","se","3","assembly"
"36591","em","4","assembly"
"36592","mb","5","assembly"
"36593","bl","6","assembly"
"36594","ly","7","assembly"
"36595","bi","1","bidding"
"36596","id","2","bidding"
"36597","dd","3","bidding"
"36598","di","4","bidding"
"36599","in","5","bidding"
"36600","ng","6","bidding"
"36601","bo","1","bosses"
"36602","os","2","bosses"
"36603","ss","3","bosses"
"36604","se","4","bosses"
"36605","es","5","bosses"
"36606","br","1","briefing"
"36607","ri","2","briefing"
"36608","ie","3","briefing"
"36609","ef","4","briefing"
"36610","fi","5","briefing"
"36611","in","6","briefing"
"36612","ng","7","briefing"
"36613","ca","1","casting"
"36614","as","2","casting"
"36615","st","3","casting"
"36616","ti","4","casting"
"36617","in","5","casting"
"36618","ng","6","casting"
"36619","ch","1","choir"
"36620","ho","2","choir"
"36621","oi","3","choir"
"36622","ir","4","choir"
"36623","cl","1","classical"
"36624","la","2","classical"
"36625","as","3","classical"
"36626","ss","4","classical"
"36627","si","5","classical"
"36628","ic","6","classical"
"36629","ca","7","classical"
"36630","al","8","classical"
"36631","co","1","collector"
"36632","ol","2","collector"
"36633","ll","3","collector"
"36634","le","4","collector"
"36635","ec","5","collector"
"36636","ct","6","collector"
"36637","to","7","collector"
"36638","or","8","collector"
"36639","fo","1","foreman"
"36640","or","2","foreman"
"36641","re","3","foreman"
"36642","em","4","foreman"
"36643","ma","5","foreman"
"36644","an","6","foreman"
"36645","fu","1","fulfill"
"36646","ul","2","fulfill"
"36647","lf","3","fulfill"
"36648","fi","4","fulfill"
"36649","il","5","fulfill"
"36650","ll","6","fulfill"
"36651","fu","1","functions"
"36652","un","2","functions"
"36653","nc","3","functions"
"36654","ct","4","functions"
"36655","ti","5","functions"
"36656","io","6","functions"
"36657","on","7","functions"
"36658","ns","8","functions"
"36659","ga","1","gaining"
"36660","ai","2","gaining"
"36661","in","3","gaining"
"36662","ni","4","gaining"
"36663","in","5","gaining"
"36664","ng","6","gaining"
"36665","gr","1","grind"
"36666","ri","2","grind"
"36667","in","3","grind"
"36668","nd","4","grind"
"36669","ha","1","hah"
"36670","ah","2","hah"
"36671","ho","1","hooray"
"36672","oo","2","hooray"
"36673","or","3","hooray"
"36674","ra","4","hooray"
"36675","ay","5","hooray"
"36676","im","1","immune"
"36677","mm","2","immune"
"36678","mu","3","immune"
"36679","un","4","immune"
"36680","ne","5","immune"
"36681","in","1","interviewed"
"36682","nt","2","interviewed"
"36683","te","3","interviewed"
"36684","er","4","interviewed"
"36685","rv","5","interviewed"
"36686","vi","6","interviewed"
"36687","ie","7","interviewed"
"36688","ew","8","interviewed"
"36689","we","9","interviewed"
"36690","ed","10","interviewed"
"36691","lo","1","lottery"
"36692","ot","2","lottery"
"36693","tt","3","lottery"
"36694","te","4","lottery"
"36695","er","5","lottery"
"36696","ry","6","lottery"
"36697","mo","1","moses"
"36698","os","2","moses"
"36699","se","3","moses"
"36700","es","4","moses"
"36701","mu","1","mummy"
"36702","um","2","mummy"
"36703","mm","3","mummy"
"36704","my","4","mummy"
"36705","pa","1","palmer"
"36706","al","2","palmer"
"36707","lm","3","palmer"
"36708","me","4","palmer"
"36709","er","5","palmer"
"36710","pe","1","pennsylvania"
"36711","en","2","pennsylvania"
"36712","nn","3","pennsylvania"
"36713","ns","4","pennsylvania"
"36714","sy","5","pennsylvania"
"36715","yl","6","pennsylvania"
"36716","lv","7","pennsylvania"
"36717","va","8","pennsylvania"
"36718","an","9","pennsylvania"
"36719","ni","10","pennsylvania"
"36720","ia","11","pennsylvania"
"36721","po","1","postpone"
"36722","os","2","postpone"
"36723","st","3","postpone"
"36724","tp","4","postpone"
"36725","po","5","postpone"
"36726","on","6","postpone"
"36727","ne","7","postpone"
"36728","po","1","poverty"
"36729","ov","2","poverty"
"36730","ve","3","poverty"
"36731","er","4","poverty"
"36732","rt","5","poverty"
"36733","ty","6","poverty"
"36734","pu","1","purchased"
"36735","ur","2","purchased"
"36736","rc","3","purchased"
"36737","ch","4","purchased"
"36738","ha","5","purchased"
"36739","as","6","purchased"
"36740","se","7","purchased"
"36741","ed","8","purchased"
"36742","re","1","rebel"
"36743","eb","2","rebel"
"36744","be","3","rebel"
"36745","el","4","rebel"
"36746","ro","1","rory"
"36747","or","2","rory"
"36748","ry","3","rory"
"36749","sa","1","sacrifices"
"36750","ac","2","sacrifices"
"36751","cr","3","sacrifices"
"36752","ri","4","sacrifices"
"36753","if","5","sacrifices"
"36754","fi","6","sacrifices"
"36755","ic","7","sacrifices"
"36756","ce","8","sacrifices"
"36757","es","9","sacrifices"
"36758","st","1","strawberry"
"36759","tr","2","strawberry"
"36760","ra","3","strawberry"
"36761","aw","4","strawberry"
"36762","wb","5","strawberry"
"36763","be","6","strawberry"
"36764","er","7","strawberry"
"36765","rr","8","strawberry"
"36766","ry","9","strawberry"
"36767","su","1","suction"
"36768","uc","2","suction"
"36769","ct","3","suction"
"36770","ti","4","suction"
"36771","io","5","suction"
"36772","on","6","suction"
"36773","sy","1","sympathetic"
"36774","ym","2","sympathetic"
"36775","mp","3","sympathetic"
"36776","pa","4","sympathetic"
"36777","at","5","sympathetic"
"36778","th","6","sympathetic"
"36779","he","7","sympathetic"
"36780","et","8","sympathetic"
"36781","ti","9","sympathetic"
"36782","ic","10","sympathetic"
"36783","un","1","unlucky"
"36784","nl","2","unlucky"
"36785","lu","3","unlucky"
"36786","uc","4","unlucky"
"36787","ck","5","unlucky"
"36788","ky","6","unlucky"
"36789","ar","1","arresting"
"36790","rr","2","arresting"
"36791","re","3","arresting"
"36792","es","4","arresting"
"36793","st","5","arresting"
"36794","ti","6","arresting"
"36795","in","7","arresting"
"36796","ng","8","arresting"
"36797","ba","1","balloons"
"36798","al","2","balloons"
"36799","ll","3","balloons"
"36800","lo","4","balloons"
"36801","oo","5","balloons"
"36802","on","6","balloons"
"36803","ns","7","balloons"
"36804","ba","1","barge"
"36805","ar","2","barge"
"36806","rg","3","barge"
"36807","ge","4","barge"
"36808","be","1","benny"
"36809","en","2","benny"
"36810","nn","3","benny"
"36811","ny","4","benny"
"36812","co","1","coughing"
"36813","ou","2","coughing"
"36814","ug","3","coughing"
"36815","gh","4","coughing"
"36816","hi","5","coughing"
"36817","in","6","coughing"
"36818","ng","7","coughing"
"36819","co","1","courses"
"36820","ou","2","courses"
"36821","ur","3","courses"
"36822","rs","4","courses"
"36823","se","5","courses"
"36824","es","6","courses"
"36825","di","1","disappearance"
"36826","is","2","disappearance"
"36827","sa","3","disappearance"
"36828","ap","4","disappearance"
"36829","pp","5","disappearance"
"36830","pe","6","disappearance"
"36831","ea","7","disappearance"
"36832","ar","8","disappearance"
"36833","ra","9","disappearance"
"36834","an","10","disappearance"
"36835","nc","11","disappearance"
"36836","ce","12","disappearance"
"36837","ex","1","experimental"
"36838","xp","2","experimental"
"36839","pe","3","experimental"
"36840","er","4","experimental"
"36841","ri","5","experimental"
"36842","im","6","experimental"
"36843","me","7","experimental"
"36844","en","8","experimental"
"36845","nt","9","experimental"
"36846","ta","10","experimental"
"36847","al","11","experimental"
"36848","in","1","incidentally"
"36849","nc","2","incidentally"
"36850","ci","3","incidentally"
"36851","id","4","incidentally"
"36852","de","5","incidentally"
"36853","en","6","incidentally"
"36854","nt","7","incidentally"
"36855","ta","8","incidentally"
"36856","al","9","incidentally"
"36857","ll","10","incidentally"
"36858","ly","11","incidentally"
"36859","in","1","inspire"
"36860","ns","2","inspire"
"36861","sp","3","inspire"
"36862","pi","4","inspire"
"36863","ir","5","inspire"
"36864","re","6","inspire"
"36865","in","1","instructor"
"36866","ns","2","instructor"
"36867","st","3","instructor"
"36868","tr","4","instructor"
"36869","ru","5","instructor"
"36870","uc","6","instructor"
"36871","ct","7","instructor"
"36872","to","8","instructor"
"36873","or","9","instructor"
"36874","le","1","leash"
"36875","ea","2","leash"
"36876","as","3","leash"
"36877","sh","4","leash"
"36878","mi","1","microwave"
"36879","ic","2","microwave"
"36880","cr","3","microwave"
"36881","ro","4","microwave"
"36882","ow","5","microwave"
"36883","wa","6","microwave"
"36884","av","7","microwave"
"36885","ve","8","microwave"
"36886","re","1","relation"
"36887","el","2","relation"
"36888","la","3","relation"
"36889","at","4","relation"
"36890","ti","5","relation"
"36891","io","6","relation"
"36892","on","7","relation"
"36893","re","1","republic"
"36894","ep","2","republic"
"36895","pu","3","republic"
"36896","ub","4","republic"
"36897","bl","5","republic"
"36898","li","6","republic"
"36899","ic","7","republic"
"36900","ri","1","rises"
"36901","is","2","rises"
"36902","se","3","rises"
"36903","es","4","rises"
"36904","ro","1","roberts"
"36905","ob","2","roberts"
"36906","be","3","roberts"
"36907","er","4","roberts"
"36908","rt","5","roberts"
"36909","ts","6","roberts"
"36910","ru","1","ruthless"
"36911","ut","2","ruthless"
"36912","th","3","ruthless"
"36913","hl","4","ruthless"
"36914","le","5","ruthless"
"36915","es","6","ruthless"
"36916","ss","7","ruthless"
"36917","sc","1","scarf"
"36918","ca","2","scarf"
"36919","ar","3","scarf"
"36920","rf","4","scarf"
"36921","sq","1","squirrel"
"36922","qu","2","squirrel"
"36923","ui","3","squirrel"
"36924","ir","4","squirrel"
"36925","rr","5","squirrel"
"36926","re","6","squirrel"
"36927","el","7","squirrel"
"36928","su","1","superman"
"36929","up","2","superman"
"36930","pe","3","superman"
"36931","er","4","superman"
"36932","rm","5","superman"
"36933","ma","6","superman"
"36934","an","7","superman"
"36935","tr","1","treason"
"36936","re","2","treason"
"36937","ea","3","treason"
"36938","as","4","treason"
"36939","so","5","treason"
"36940","on","6","treason"
"36941","ur","1","urban"
"36942","rb","2","urban"
"36943","ba","3","urban"
"36944","an","4","urban"
"36945","wa","1","warren"
"36946","ar","2","warren"
"36947","rr","3","warren"
"36948","re","4","warren"
"36949","en","5","warren"
"36950","ad","1","admission"
"36951","dm","2","admission"
"36952","mi","3","admission"
"36953","is","4","admission"
"36954","ss","5","admission"
"36955","si","6","admission"
"36956","io","7","admission"
"36957","on","8","admission"
"36958","be","1","beliefs"
"36959","el","2","beliefs"
"36960","li","3","beliefs"
"36961","ie","4","beliefs"
"36962","ef","5","beliefs"
"36963","fs","6","beliefs"
"36964","cl","1","classroom"
"36965","la","2","classroom"
"36966","as","3","classroom"
"36967","ss","4","classroom"
"36968","sr","5","classroom"
"36969","ro","6","classroom"
"36970","oo","7","classroom"
"36971","om","8","classroom"
"36972","co","1","commence"
"36973","om","2","commence"
"36974","mm","3","commence"
"36975","me","4","commence"
"36976","en","5","commence"
"36977","nc","6","commence"
"36978","ce","7","commence"
"36979","co","1","cottage"
"36980","ot","2","cottage"
"36981","tt","3","cottage"
"36982","ta","4","cottage"
"36983","ag","5","cottage"
"36984","ge","6","cottage"
"36985","di","1","diseases"
"36986","is","2","diseases"
"36987","se","3","diseases"
"36988","ea","4","diseases"
"36989","as","5","diseases"
"36990","se","6","diseases"
"36991","es","7","diseases"
"36992","en","1","enterprise"
"36993","nt","2","enterprise"
"36994","te","3","enterprise"
"36995","er","4","enterprise"
"36996","rp","5","enterprise"
"36997","pr","6","enterprise"
"36998","ri","7","enterprise"
"36999","is","8","enterprise"
"37000","se","9","enterprise"
"37001","fa","1","farmers"
"37002","ar","2","farmers"
"37003","rm","3","farmers"
"37004","me","4","farmers"
"37005","er","5","farmers"
"37006","rs","6","farmers"
"37007","fo","1","forged"
"37008","or","2","forged"
"37009","rg","3","forged"
"37010","ge","4","forged"
"37011","ed","5","forged"
"37012","gy","1","gypsy"
"37013","yp","2","gypsy"
"37014","ps","3","gypsy"
"37015","sy","4","gypsy"
"37016","ke","1","kentucky"
"37017","en","2","kentucky"
"37018","nt","3","kentucky"
"37019","tu","4","kentucky"
"37020","uc","5","kentucky"
"37021","ck","6","kentucky"
"37022","ky","7","kentucky"
"37023","me","1","medic"
"37024","ed","2","medic"
"37025","di","3","medic"
"37026","ic","4","medic"
"37027","mi","1","mixing"
"37028","ix","2","mixing"
"37029","xi","3","mixing"
"37030","in","4","mixing"
"37031","ng","5","mixing"
"37032","na","1","narrator"
"37033","ar","2","narrator"
"37034","rr","3","narrator"
"37035","ra","4","narrator"
"37036","at","5","narrator"
"37037","to","6","narrator"
"37038","or","7","narrator"
"37039","pa","1","parallel"
"37040","ar","2","parallel"
"37041","ra","3","parallel"
"37042","al","4","parallel"
"37043","ll","5","parallel"
"37044","le","6","parallel"
"37045","el","7","parallel"
"37046","pe","1","percentage"
"37047","er","2","percentage"
"37048","rc","3","percentage"
"37049","ce","4","percentage"
"37050","en","5","percentage"
"37051","nt","6","percentage"
"37052","ta","7","percentage"
"37053","ag","8","percentage"
"37054","ge","9","percentage"
"37055","ri","1","richer"
"37056","ic","2","richer"
"37057","ch","3","richer"
"37058","he","4","richer"
"37059","er","5","richer"
"37060","te","1","tempted"
"37061","em","2","tempted"
"37062","mp","3","tempted"
"37063","pt","4","tempted"
"37064","te","5","tempted"
"37065","ed","6","tempted"
"37066","we","1","weddings"
"37067","ed","2","weddings"
"37068","dd","3","weddings"
"37069","di","4","weddings"
"37070","in","5","weddings"
"37071","ng","6","weddings"
"37072","gs","7","weddings"
"37073","al","1","alexander"
"37074","le","2","alexander"
"37075","ex","3","alexander"
"37076","xa","4","alexander"
"37077","an","5","alexander"
"37078","nd","6","alexander"
"37079","de","7","alexander"
"37080","er","8","alexander"
"37081","as","1","asylum"
"37082","sy","2","asylum"
"37083","yl","3","asylum"
"37084","lu","4","asylum"
"37085","um","5","asylum"
"37086","be","1","beeping"
"37087","ee","2","beeping"
"37088","ep","3","beeping"
"37089","pi","4","beeping"
"37090","in","5","beeping"
"37091","ng","6","beeping"
"37092","be","1","bees"
"37093","ee","2","bees"
"37094","es","3","bees"
"37095","ch","1","chores"
"37096","ho","2","chores"
"37097","or","3","chores"
"37098","re","4","chores"
"37099","es","5","chores"
"37100","de","1","detention"
"37101","et","2","detention"
"37102","te","3","detention"
"37103","en","4","detention"
"37104","nt","5","detention"
"37105","ti","6","detention"
"37106","io","7","detention"
"37107","on","8","detention"
"37108","do","1","doubled"
"37109","ou","2","doubled"
"37110","ub","3","doubled"
"37111","bl","4","doubled"
"37112","le","5","doubled"
"37113","ed","6","doubled"
"37114","gr","1","grandparents"
"37115","ra","2","grandparents"
"37116","an","3","grandparents"
"37117","nd","4","grandparents"
"37118","dp","5","grandparents"
"37119","pa","6","grandparents"
"37120","ar","7","grandparents"
"37121","re","8","grandparents"
"37122","en","9","grandparents"
"37123","nt","10","grandparents"
"37124","ts","11","grandparents"
"37125","ho","1","honors"
"37126","on","2","honors"
"37127","no","3","honors"
"37128","or","4","honors"
"37129","rs","5","honors"
"37130","in","1","insensitive"
"37131","ns","2","insensitive"
"37132","se","3","insensitive"
"37133","en","4","insensitive"
"37134","ns","5","insensitive"
"37135","si","6","insensitive"
"37136","it","7","insensitive"
"37137","ti","8","insensitive"
"37138","iv","9","insensitive"
"37139","ve","10","insensitive"
"37140","li","1","lions"
"37141","io","2","lions"
"37142","on","3","lions"
"37143","ns","4","lions"
"37144","li","1","lively"
"37145","iv","2","lively"
"37146","ve","3","lively"
"37147","el","4","lively"
"37148","ly","5","lively"
"37149","na","1","narcotics"
"37150","ar","2","narcotics"
"37151","rc","3","narcotics"
"37152","co","4","narcotics"
"37153","ot","5","narcotics"
"37154","ti","6","narcotics"
"37155","ic","7","narcotics"
"37156","cs","8","narcotics"
"37157","pe","1","peas"
"37158","ea","2","peas"
"37159","as","3","peas"
"37160","pi","1","pirate"
"37161","ir","2","pirate"
"37162","ra","3","pirate"
"37163","at","4","pirate"
"37164","te","5","pirate"
"37165","pi","1","pitiful"
"37166","it","2","pitiful"
"37167","ti","3","pitiful"
"37168","if","4","pitiful"
"37169","fu","5","pitiful"
"37170","ul","6","pitiful"
"37171","po","1","poems"
"37172","oe","2","poems"
"37173","em","3","poems"
"37174","ms","4","poems"
"37175","sc","1","scratching"
"37176","cr","2","scratching"
"37177","ra","3","scratching"
"37178","at","4","scratching"
"37179","tc","5","scratching"
"37180","ch","6","scratching"
"37181","hi","7","scratching"
"37182","in","8","scratching"
"37183","ng","9","scratching"
"37184","sh","1","shaped"
"37185","ha","2","shaped"
"37186","ap","3","shaped"
"37187","pe","4","shaped"
"37188","ed","5","shaped"
"37189","so","1","software"
"37190","of","2","software"
"37191","ft","3","software"
"37192","tw","4","software"
"37193","wa","5","software"
"37194","ar","6","software"
"37195","re","7","software"
"37196","sp","1","spontaneous"
"37197","po","2","spontaneous"
"37198","on","3","spontaneous"
"37199","nt","4","spontaneous"
"37200","ta","5","spontaneous"
"37201","an","6","spontaneous"
"37202","ne","7","spontaneous"
"37203","eo","8","spontaneous"
"37204","ou","9","spontaneous"
"37205","us","10","spontaneous"
"37206","st","1","stocks"
"37207","to","2","stocks"
"37208","oc","3","stocks"
"37209","ck","4","stocks"
"37210","ks","5","stocks"
"37211","st","1","strangled"
"37212","tr","2","strangled"
"37213","ra","3","strangled"
"37214","an","4","strangled"
"37215","ng","5","strangled"
"37216","gl","6","strangled"
"37217","le","7","strangled"
"37218","ed","8","strangled"
"37219","su","1","substantial"
"37220","ub","2","substantial"
"37221","bs","3","substantial"
"37222","st","4","substantial"
"37223","ta","5","substantial"
"37224","an","6","substantial"
"37225","nt","7","substantial"
"37226","ti","8","substantial"
"37227","ia","9","substantial"
"37228","al","10","substantial"
"37229","th","1","thanked"
"37230","ha","2","thanked"
"37231","an","3","thanked"
"37232","nk","4","thanked"
"37233","ke","5","thanked"
"37234","ed","6","thanked"
"37235","vi","1","videotape"
"37236","id","2","videotape"
"37237","de","3","videotape"
"37238","eo","4","videotape"
"37239","ot","5","videotape"
"37240","ta","6","videotape"
"37241","ap","7","videotape"
"37242","pe","8","videotape"
"37243","wa","1","wandered"
"37244","an","2","wandered"
"37245","nd","3","wandered"
"37246","de","4","wandered"
"37247","er","5","wandered"
"37248","re","6","wandered"
"37249","ed","7","wandered"
"37250","aa","1","aaron"
"37251","ar","2","aaron"
"37252","ro","3","aaron"
"37253","on","4","aaron"
"37254","ac","1","activated"
"37255","ct","2","activated"
"37256","ti","3","activated"
"37257","iv","4","activated"
"37258","va","5","activated"
"37259","at","6","activated"
"37260","te","7","activated"
"37261","ed","8","activated"
"37262","aw","1","await"
"37263","wa","2","await"
"37264","ai","3","await"
"37265","it","4","await"
"37266","ba","1","banquet"
"37267","an","2","banquet"
"37268","nq","3","banquet"
"37269","qu","4","banquet"
"37270","ue","5","banquet"
"37271","et","6","banquet"
"37272","bo","1","boards"
"37273","oa","2","boards"
"37274","ar","3","boards"
"37275","rd","4","boards"
"37276","ds","5","boards"
"37277","ca","1","cane"
"37278","an","2","cane"
"37279","ne","3","cane"
"37280","ch","1","cherish"
"37281","he","2","cherish"
"37282","er","3","cherish"
"37283","ri","4","cherish"
"37284","is","5","cherish"
"37285","sh","6","cherish"
"37286","co","1","cocktails"
"37287","oc","2","cocktails"
"37288","ck","3","cocktails"
"37289","kt","4","cocktails"
"37290","ta","5","cocktails"
"37291","ai","6","cocktails"
"37292","il","7","cocktails"
"37293","ls","8","cocktails"
"37294","co","1","complained"
"37295","om","2","complained"
"37296","mp","3","complained"
"37297","pl","4","complained"
"37298","la","5","complained"
"37299","ai","6","complained"
"37300","in","7","complained"
"37301","ne","8","complained"
"37302","ed","9","complained"
"37303","co","1","conservative"
"37304","on","2","conservative"
"37305","ns","3","conservative"
"37306","se","4","conservative"
"37307","er","5","conservative"
"37308","rv","6","conservative"
"37309","va","7","conservative"
"37310","at","8","conservative"
"37311","ti","9","conservative"
"37312","iv","10","conservative"
"37313","ve","11","conservative"
"37314","do","1","donkey"
"37315","on","2","donkey"
"37316","nk","3","donkey"
"37317","ke","4","donkey"
"37318","ey","5","donkey"
"37319","do","1","doughnut"
"37320","ou","2","doughnut"
"37321","ug","3","doughnut"
"37322","gh","4","doughnut"
"37323","hn","5","doughnut"
"37324","nu","6","doughnut"
"37325","ut","7","doughnut"
"37326","du","1","dumping"
"37327","um","2","dumping"
"37328","mp","3","dumping"
"37329","pi","4","dumping"
"37330","in","5","dumping"
"37331","ng","6","dumping"
"37332","fl","1","flock"
"37333","lo","2","flock"
"37334","oc","3","flock"
"37335","ck","4","flock"
"37336","ge","1","generator"
"37337","en","2","generator"
"37338","ne","3","generator"
"37339","er","4","generator"
"37340","ra","5","generator"
"37341","at","6","generator"
"37342","to","7","generator"
"37343","or","8","generator"
"37344","gl","1","glimpse"
"37345","li","2","glimpse"
"37346","im","3","glimpse"
"37347","mp","4","glimpse"
"37348","ps","5","glimpse"
"37349","se","6","glimpse"
"37350","ho","1","housing"
"37351","ou","2","housing"
"37352","us","3","housing"
"37353","si","4","housing"
"37354","in","5","housing"
"37355","ng","6","housing"
"37356","hu","1","hump"
"37357","um","2","hump"
"37358","mp","3","hump"
"37359","im","1","imaginary"
"37360","ma","2","imaginary"
"37361","ag","3","imaginary"
"37362","gi","4","imaginary"
"37363","in","5","imaginary"
"37364","na","6","imaginary"
"37365","ar","7","imaginary"
"37366","ry","8","imaginary"
"37367","ke","1","keeper"
"37368","ee","2","keeper"
"37369","ep","3","keeper"
"37370","pe","4","keeper"
"37371","er","5","keeper"
"37372","le","1","legendary"
"37373","eg","2","legendary"
"37374","ge","3","legendary"
"37375","en","4","legendary"
"37376","nd","5","legendary"
"37377","da","6","legendary"
"37378","ar","7","legendary"
"37379","ry","8","legendary"
"37380","lo","1","loaf"
"37381","oa","2","loaf"
"37382","af","3","loaf"
"37383","ma","1","marriages"
"37384","ar","2","marriages"
"37385","rr","3","marriages"
"37386","ri","4","marriages"
"37387","ia","5","marriages"
"37388","ag","6","marriages"
"37389","ge","7","marriages"
"37390","es","8","marriages"
"37391","ma","1","mason"
"37392","as","2","mason"
"37393","so","3","mason"
"37394","on","4","mason"
"37395","mo","1","mole"
"37396","ol","2","mole"
"37397","le","3","mole"
"37398","pr","1","presidential"
"37399","re","2","presidential"
"37400","es","3","presidential"
"37401","si","4","presidential"
"37402","id","5","presidential"
"37403","de","6","presidential"
"37404","en","7","presidential"
"37405","nt","8","presidential"
"37406","ti","9","presidential"
"37407","ia","10","presidential"
"37408","al","11","presidential"
"37409","pr","1","prosecutor"
"37410","ro","2","prosecutor"
"37411","os","3","prosecutor"
"37412","se","4","prosecutor"
"37413","ec","5","prosecutor"
"37414","cu","6","prosecutor"
"37415","ut","7","prosecutor"
"37416","to","8","prosecutor"
"37417","or","9","prosecutor"
"37418","ra","1","ranks"
"37419","an","2","ranks"
"37420","nk","3","ranks"
"37421","ks","4","ranks"
"37422","se","1","secondary"
"37423","ec","2","secondary"
"37424","co","3","secondary"
"37425","on","4","secondary"
"37426","nd","5","secondary"
"37427","da","6","secondary"
"37428","ar","7","secondary"
"37429","ry","8","secondary"
"37430","sl","1","slippers"
"37431","li","2","slippers"
"37432","ip","3","slippers"
"37433","pp","4","slippers"
"37434","pe","5","slippers"
"37435","er","6","slippers"
"37436","rs","7","slippers"
"37437","sq","1","squash"
"37438","qu","2","squash"
"37439","ua","3","squash"
"37440","as","4","squash"
"37441","sh","5","squash"
"37442","st","1","stewart"
"37443","te","2","stewart"
"37444","ew","3","stewart"
"37445","wa","4","stewart"
"37446","ar","5","stewart"
"37447","rt","6","stewart"
"37448","su","1","suffers"
"37449","uf","2","suffers"
"37450","ff","3","suffers"
"37451","fe","4","suffers"
"37452","er","5","suffers"
"37453","rs","6","suffers"
"37454","su","1","supported"
"37455","up","2","supported"
"37456","pp","3","supported"
"37457","po","4","supported"
"37458","or","5","supported"
"37459","rt","6","supported"
"37460","te","7","supported"
"37461","ed","8","supported"
"37462","wa","1","warming"
"37463","ar","2","warming"
"37464","rm","3","warming"
"37465","mi","4","warming"
"37466","in","5","warming"
"37467","ng","6","warming"
"37468","we","1","weary"
"37469","ea","2","weary"
"37470","ar","3","weary"
"37471","ry","4","weary"
"37472","al","1","alongside"
"37473","lo","2","alongside"
"37474","on","3","alongside"
"37475","ng","4","alongside"
"37476","gs","5","alongside"
"37477","si","6","alongside"
"37478","id","7","alongside"
"37479","de","8","alongside"
"37480","de","1","devils"
"37481","ev","2","devils"
"37482","vi","3","devils"
"37483","il","4","devils"
"37484","ls","5","devils"
"37485","di","1","discretion"
"37486","is","2","discretion"
"37487","sc","3","discretion"
"37488","cr","4","discretion"
"37489","re","5","discretion"
"37490","et","6","discretion"
"37491","ti","7","discretion"
"37492","io","8","discretion"
"37493","on","9","discretion"
"37494","ex","1","expand"
"37495","xp","2","expand"
"37496","pa","3","expand"
"37497","an","4","expand"
